Time[s],y_e[m],theta_e[rad],x_e[m],V[m/s],steering angle[rad],acceleration[m/s^2],calculation time[ms],progressed distance[m]
3.5000000000000018,-0.06476408829859358,-0.08296088342923624,20.183001083910124,5.555496525199635,0.09252444623307038,0.00017579923505144058,1.6174,20.183001083910124
3.600000000000002,-0.07846090463538263,-0.10029722499483797,20.73545501900021,5.555510060216768,0.13214231584888006,0.00013535017133981667,2.0186,20.73545501900021
3.700000000000002,-0.09779604334109708,-0.12234901753352245,21.28653781524527,5.555520542175077,0.15093560838156062,0.00010481958308206162,1.9227,21.28653781524527
3.800000000000002,-0.11815748381451446,-0.1459218773203511,21.83588840631387,5.555528569204885,0.19196471459590378,8.027029807662964e-05,1.0982,21.83588840631387
3.900000000000002,-0.10898770207832853,-0.15916347542416476,22.383856263729488,5.555534918041612,0.3271953768082132,6.348836727188187e-05,1.0048,22.383856263729488
4.000000000000002,-0.07681103888622319,-0.1695317405774561,22.93115313972588,5.5555398467461155,0.4228199990145191,4.928704502822494e-05,0.7905,22.93115313972588
4.100000000000001,-0.032607163721839263,-0.18282443951966404,23.479243313124133,5.555543993414386,0.48026805808478934,4.146668270839025e-05,0.5942,23.479243313124133
4.200000000000001,0.01724665189895176,-0.2018975568771737,24.029954381702016,5.555547813616849,0.5235987755982988,3.820202462838768e-05,0.3126,24.029954381702016
4.300000000000001,0.017636237051160075,-0.25101700116699605,24.586230487348082,5.555549896415028,0.43082331994847634,2.082798178040283e-05,1.1045,24.586230487348082
4.4,0.020882365510574954,-0.295411309052814,25.142998981099016,5.555551671590092,0.5208356130412447,1.775175064324525e-05,0.4617,25.142998981099016
4.5,0.002394646402688103,-0.3318948850709381,25.697678085845318,5.555553381702693,0.5235987755982988,1.7101126006802358e-05,0.1211,25.697678085845318
4.6,-0.03429910606721395,-0.3613173597962411,26.24844577164469,5.555554993567924,0.5235987755982988,1.611865230463514e-05,0.1275,26.24844577164469
4.699999999999999,-0.08477099781727308,-0.38061007595839125,26.794860816627434,5.555556480358098,0.5235987755982988,1.4867901742864291e-05,0.1282,26.794860816627434
4.799999999999999,-0.1425011653239279,-0.3877196883601135,27.33659255668923,5.555557820721796,0.5235987755982988,1.3403636977066979e-05,0.1219,27.33659255668923
4.899999999999999,-0.20108756332832914,-0.3841386819992503,27.87529199503063,5.555558999330674,0.5235987755982988,1.178608878481809e-05,0.1278,27.87529199503063
4.999999999999998,-0.25551973447735804,-0.3730596854302308,28.41236683878059,5.555560007622382,0.5235987755982988,1.0082917077253275e-05,0.1251,28.41236683878059
5.099999999999998,-0.3019531362123946,-0.35528120627721843,28.948667981941284,5.555560841903905,0.5235987755982988,8.342815227098705e-06,0.1285,28.948667981941284
5.1999999999999975,-0.33678445650917976,-0.3313843358889662,29.485435740767926,5.555561504345239,0.5235987755982988,6.624413343679648e-06,0.1295,29.485435740767926
5.299999999999997,-0.35710262264025316,-0.30319812440059996,30.023122151714173,5.55556200362409,0.5235987755982988,4.992788502487557e-06,0.1256,30.023122151714173
5.399999999999997,-0.360687187450652,-0.27113785148035624,30.561933299054612,5.555562351898456,0.5235987755982988,3.4827436630462415e-06,0.1267,30.561933299054612
5.4999999999999964,-0.3454093200473422,-0.235323903297376,31.1021288701146,5.555560930366838,0.5235987755982988,-1.4215316190736347e-05,1.6278,31.1021288701146
5.599999999999996,-0.3094533784972129,-0.19685091183992887,31.64342167732042,5.555559695454102,0.5235987755982988,-1.2349127359473113e-05,2.3414,31.64342167732042
5.699999999999996,-0.2516122730472495,-0.1562423934122108,32.18528161605305,5.555558741726695,0.5235987755982988,-9.537274071153564e-06,2.4767,32.18528161605305
5.799999999999995,-0.1708028801528922,-0.11350135388844997,32.72720519927892,5.555558003822758,0.5235987755982988,-7.379039367930743e-06,2.5251,32.72720519927892
5.899999999999995,-0.06603953052794823,-0.06889151767083768,33.26852396154777,5.555557432711517,0.5235987755982988,-5.711112411012684e-06,1.4285,33.26852396154777
5.999999999999995,-0.038497256008792044,-0.0680818965224117,33.821448864282864,5.5555569979732935,0.23313839000997322,-4.347382228542175e-06,1.0555,33.821448864282864
6.099999999999994,-0.03127351712172025,-0.07540947015782085,34.37560393694609,5.555556664223087,0.16847937111646719,-3.337502058296566e-06,1.1057,34.37560393694609
6.199999999999994,-0.0292729652277262,-0.08228117219815878,34.92997746714838,5.555556414896792,0.16395748011029002,-2.493262957707355e-06,0.7967,34.92997746714838
6.299999999999994,-0.028937133813124318,-0.08763562742589237,35.48443638486458,5.555556218110862,0.16996289996342928,-1.967859298373221e-06,0.7779,35.48443638486458
6.399999999999993,-0.02889942915779715,-0.09143993428259467,36.03891872747916,5.555556075211102,0.17786378458964114,-1.4289975936722806e-06,0.9351,36.03891872747916
6.499999999999993,-0.028980137423716176,-0.09401048717089823,36.59340450835283,5.555555960506115,0.1836645513464824,-1.1470498746855491e-06,0.4216,36.59340450835283
6.5999999999999925,-0.029300081821526467,-0.09577377374407225,37.147892194725785,5.555555871906831,0.1870086428669153,-8.859928336733182e-07,0.5388,37.147892194725785
