Time[s],X[m],Y[m],Yaw[rad],V[m/s],steering angle[rad],acceleration[m/s^2],calculation time[ms],progressed distance[m]
3.700000000000002,14.563490091316257,1.588175281967531,-0.8238367913085817,5.555520542175077,0.15093560838156062,0.00010481958308206162,1.9227,21.28653781524527
3.800000000000002,14.983506959518076,1.2245741327287225,-0.7969693428706995,5.555528569204885,0.19196471459590378,8.027029807662964e-05,1.0982,21.83588840631387
3.900000000000002,15.440208185413082,0.9083340731567442,-0.7504958637013007,5.555534918041612,0.3271953768082132,6.348836727188187e-05,1.0048,22.383856263729488
4.000000000000002,15.92801854570161,0.6426549192621365,-0.6895257150665003,5.5555398467461155,0.4228199990145191,4.928704502822494e-05,0.7905,22.93115313972588
4.100000000000001,16.43967752880137,0.42650802864626824,-0.6195078007802678,5.555543993414386,0.48026805808478934,4.146668270839025e-05,0.5942,23.479243313124133
4.200000000000001,16.970295718433793,0.2623964249897748,-0.5424662407098083,5.555547813616849,0.5235987755982988,3.820202462838768e-05,0.3126,24.029954381702016
4.300000000000001,17.50328064357684,0.10597147648903596,-0.48025219248513146,5.555549896415028,0.43082331994847634,2.082798178040283e-05,1.1045,24.586230487348082
4.4,18.05137186788298,0.016045818648371832,-0.40366398057610725,5.555551671590092,0.5208356130412447,1.775175064324525e-05,0.4617,25.142998981099016
4.5,18.604826333510985,-0.030614349319454344,-0.3266223286593492,5.555553381702693,0.5235987755982988,1.7101126006802358e-05,0.1211,25.697678085845318
4.6,19.160230507511336,-0.03453922805667052,-0.24958065370881927,5.555554993567924,0.5235987755982988,1.611865230463514e-05,0.1275,26.24844577164469
4.699999999999999,19.714289452404795,0.0042945038131342456,-0.1725389572729798,5.555556480358098,0.5235987755982988,1.4867901742864291e-05,0.1282,26.794860816627434
4.799999999999999,20.2637162044201,0.08565649878691933,-0.09549724123435523,5.555557820721796,0.5235987755982988,1.3403636977066979e-05,0.1219,27.33659255668923
4.899999999999999,20.805251274739845,0.2090641058238365,-0.018455507729798388,5.555558999330674,0.5235987755982988,1.178608878481809e-05,0.1278,27.87529199503063
4.999999999999998,21.335681987967366,0.3737852328845257,0.058586240938185756,5.555560007622382,0.5235987755982988,1.0082917077253275e-05,0.1251,28.41236683878059
5.099999999999998,21.85186154288115,0.5788426896819888,0.13562800238211656,5.555560841903905,0.5235987755982988,8.342815227098705e-06,0.1285,28.948667981941284
5.1999999999999975,22.35072768233241,0.8230199848536648,0.21266977420395317,5.555561504345239,0.5235987755982988,6.624413343679648e-06,0.1295,29.485435740767926
5.299999999999997,22.829320861563737,1.1048685431928293,0.28971155408086996,5.55556200362409,0.5235987755982988,4.992788502487557e-06,0.1256,30.023122151714173
5.399999999999997,23.284801806907424,1.4227163000092287,0.3667533398345109,5.555562351898456,0.5235987755982988,3.4827436630462415e-06,0.1267,30.561933299054612
5.4999999999999964,23.714468299459888,1.774677567332143,0.44379511814645184,5.555560930366838,0.5235987755982988,-1.4215316190736347e-05,1.6278,31.1021288701146
5.599999999999996,24.115771295378536,2.1586642683390376,0.5208368780392651,5.555559695454102,0.5235987755982988,-1.2349127359473113e-05,2.3414,31.64342167732042
5.699999999999996,24.48633010171489,2.5723983987404857,0.5978786227565895,5.555558741726695,0.5235987755982988,-9.537274071153564e-06,2.4767,32.18528161605305
5.799999999999995,24.82394641325024,3.0134254862431624,0.6749203557445609,5.555558003822758,0.5235987755982988,-7.379039367930743e-06,2.5251,32.72720519927892
5.899999999999995,25.126617348723624,3.47912914512326,0.7519620796561451,5.555557432711517,0.5235987755982988,-5.711112411012684e-06,1.4285,33.26852396154777
5.999999999999995,25.477778764993914,3.909594282089238,0.784712104357645,5.5555569979732935,0.23313839000997322,-4.347382228542175e-06,1.0555,33.821448864282864
6.099999999999994,25.83117661696985,4.338240785121103,0.8082509972749901,5.555556664223087,0.16847937111646719,-3.337502058296566e-06,1.1057,34.37560393694609
6.199999999999994,26.175534810194144,4.774183478445529,0.8311509270071505,5.555556414896792,0.16395748011029002,-2.493262957707355e-06,0.7967,34.92997746714838
6.299999999999994,26.508269113885813,5.219060357154747,0.8548995778608451,5.555556218110862,0.16996289996342928,-1.967859298373221e-06,0.7779,35.48443638486458
6.399999999999993,26.82825886897546,5.673188856192445,0.8797664794375462,5.555556075211102,0.17786378458964114,-1.4289975936722806e-06,0.9351,36.03891872747916
6.499999999999993,27.135292765136185,6.13617399652847,0.9054556334242808,5.555555960506115,0.1836645513464824,-1.1470498746855491e-06,0.4216,36.59340450835283
6.5999999999999925,27.429412783518956,6.607467773538695,0.9316193021868748,5.555555871906831,0.1870086428669153,-8.859928336733182e-07,0.5388,37.147892194725785
6.699999999999992,27.71032233660576,7.086752330521528,0.9581786132368767,5.555555791167485,0.1897949026732778,-8.073934548386548e-07,0.5165,37.70237460132877
6.799999999999992,27.97783029225267,7.573643443235946,0.9850245759452545,5.555555729990039,0.19181246708573535,-6.117744655154278e-07,0.8226,38.25684124071146
6.8999999999999915,28.231677984840047,8.067793692037664,1.012113535176981,5.555555692451195,0.1935220094515291,-3.753884444863185e-07,0.8849,38.81127654480895
6.999999999999991,28.471346418595974,8.568973979561596,1.0395425790087711,5.555555660866873,0.1959134076721901,-3.1584322238318446e-07,0.5228,39.36566392760067
7.099999999999991,28.696701665034947,9.076750825145707,1.0672001533051159,5.555555639118599,0.19751960090984808,-2.1748274489469537e-07,0.5366,39.92000949781522
7.19999999999999,28.90718390475384,9.590870492925294,1.0952094960998955,5.555555618425833,0.19999071424862572,-2.0692765440210443e-07,0.8372,40.47431932853511
7.29999999999999,29.10266278522184,10.110879587394306,1.1234628097295483,5.555555603617369,0.20170367714029425,-1.4808463356695876e-07,0.6093,41.02856403618933
7.39999999999999,29.28204913554448,10.636656239923084,1.152327821497624,5.555555592632995,0.20599527107094787,-1.0984374342896562e-07,0.905,41.58270364527632
7.499999999999989,29.44481633114415,11.167812008217242,1.1818189959631256,5.555555583622414,0.21038346520325113,-9.010580852159078e-08,0.565,42.13675515226323
7.599999999999989,29.590524649488533,11.703897612743217,1.2119104887605512,5.555555577594615,0.21458581841604518,-6.027799996498406e-08,0.8243,42.69070510087584
7.699999999999989,29.717523699749677,12.244719349622642,1.2431301787915054,5.555555572581788,0.22247064263189398,-5.012826690228162e-08,0.6484,43.244498133738176
7.799999999999988,29.8238398139499,12.789981717879824,1.2760136830821487,5.5555555685495746,0.2340673924747178,-4.032213727340806e-08,0.6523,43.79813999030465
7.899999999999988,29.911493693800818,13.338553002632624,1.3091966878466466,5.555555565552985,0.23615081638335378,-2.9965895359803093e-08,0.5519,44.35172847890856
7.999999999999988,29.977854909139477,13.890103105966409,1.3437175281070375,5.555555563206302,0.24544158376000916,-2.346683244589934e-08,0.7798,44.905244199607544
8.099999999999987,30.02097582643165,14.44395199742996,1.3800596193491024,5.555555561426337,0.2580472193030507,-1.7799643161401307e-08,0.8847,45.45861186423568
8.199999999999987,30.040116553247135,14.999144261322401,1.4180703072365726,5.555555560053553,0.2695519020267875,-1.372784638218811e-08,0.8826,46.011889337449325
8.299999999999986,30.036272560456503,15.554651623885933,1.4568962903069482,5.555555558982218,0.27515731168182817,-1.0713348712220268e-08,0.6993,46.565171449408496
8.399999999999986,30.008511692178725,16.109476337091003,1.4967491975247111,5.555555558223706,0.2822025205938761,-7.585115086979216e-09,0.8343,47.11850007884968
8.499999999999986,29.957092589407225,16.662609035220697,1.5372900217200807,5.555555557566557,0.2869123280783193,-6.571487654876703e-09,0.8842,47.67190539532624
8.599999999999985,29.88220540878767,17.21305486431938,1.578310095810507,5.555555557053978,0.29018886522262965,-5.1257936553657886e-09,0.8239,48.225361314845
8.699999999999985,29.784471613371934,17.75990629889373,1.6194788647602167,5.555555556711656,0.2912046825947474,-3.4232202953252527e-09,0.3819,48.778869930217695
8.799999999999985,29.665201446672455,18.30246859638477,1.6602522909873794,5.555555556446626,0.2885030605885517,-2.6503094633828327e-09,0.7272,49.33249710175195
8.899999999999984,29.52568244532685,18.84018164112772,1.7002307293596082,5.555555556229729,0.28306254816589554,-2.1689652191949953e-09,0.6357,49.886244128072306
8.999999999999984,29.365055015703245,19.371971028256375,1.7400858361711724,5.5555555560854835,0.2822175925925219,-1.442453459913828e-09,0.3654,50.44005537687566
9.099999999999984,29.184842722420843,19.897447987022957,1.779261234123901,5.555555555965781,0.27755638977620034,-1.1970282835037333e-09,0.5698,50.993939136573104
9.199999999999983,28.986205627419498,20.41624243883714,1.817495316324011,5.555555555867983,0.27108886028172163,-9.779827122898972e-10,0.6225,51.54790900020376
9.299999999999983,28.76887099244396,20.927486949394854,1.8552615563199963,5.555555555810854,0.26786919155820893,-5.712880016960382e-10,0.8763,52.10192957320338
